OCC_CODE,REPORT_DATE,NAICS,NAICS_TITLE,TOT_EMP
29-1051,2003-05-01,551100,Management of Companies and Enterprises,420
29-1062,2003-05-01,551100,Management of Companies and Enterprises,260
29-1063,2003-05-01,551100,Management of Companies and Enterprises,310
29-1065,2003-05-01,551100,Management of Companies and Enterprises,40
29-1066,2003-05-01,551100,Management of Companies and Enterprises,160
29-1067,2003-05-01,551100,Management of Companies and Enterprises,0
29-1071,2003-05-01,551100,Management of Companies and Enterprises,410
29-1111,2003-05-01,551100,Management of Companies and Enterprises,6330
21-1022,2003-05-01,561100,Office Administrative Services,270
21-1023,2003-05-01,561100,Office Administrative Services,280
29-1051,2003-05-01,561100,Office Administrative Services,0
29-1062,2003-05-01,561100,Office Administrative Services,0
29-1071,2003-05-01,561100,Office Administrative Services,390
29-1111,2003-05-01,561100,Office Administrative Services,5080
21-1021,2003-05-01,561200,Facilities Support Services,0
21-1023,2003-05-01,561200,Facilities Support Services,750
29-1111,2003-05-01,561200,Facilities Support Services,720
21-1021,2003-05-01,561300,Employment Services,160
21-1022,2003-05-01,561300,Employment Services,230
21-1023,2003-05-01,561300,Employment Services,430
29-1051,2003-05-01,561300,Employment Services,1410
29-1062,2003-05-01,561300,Employment Services,170
29-1071,2003-05-01,561300,Employment Services,360
29-1111,2003-05-01,561300,Employment Services,70400
29-1111,2003-05-01,561400,Business Support Services,420
29-1111,2003-05-01,561900,Other Support Services,0
21-1021,2003-05-01,611100,Elementary and Secondary Schools,34500
21-1022,2003-05-01,611100,Elementary and Secondary Schools,120
21-1023,2003-05-01,611100,Elementary and Secondary Schools,630
29-1062,2003-05-01,611100,Elementary and Secondary Schools,100
29-1066,2003-05-01,611100,Elementary and Secondary Schools,120
29-1111,2003-05-01,611100,Elementary and Secondary Schools,43560
21-1021,2003-05-01,611200,Junior Colleges,730
29-1111,2003-05-01,611200,Junior Colleges,480
21-1021,2003-05-01,611300,"Colleges, Universities, and Professional Schools",1060
21-1022,2003-05-01,611300,"Colleges, Universities, and Professional Schools",630
21-1023,2003-05-01,611300,"Colleges, Universities, and Professional Schools",150
29-1051,2003-05-01,611300,"Colleges, Universities, and Professional Schools",1060
29-1061,2003-05-01,611300,"Colleges, Universities, and Professional Schools",350
29-1062,2003-05-01,611300,"Colleges, Universities, and Professional Schools",7030
29-1063,2003-05-01,611300,"Colleges, Universities, and Professional Schools",420
29-1064,2003-05-01,611300,"Colleges, Universities, and Professional Schools",500
29-1065,2003-05-01,611300,"Colleges, Universities, and Professional Schools",1060
29-1066,2003-05-01,611300,"Colleges, Universities, and Professional Schools",320
29-1067,2003-05-01,611300,"Colleges, Universities, and Professional Schools",790
29-1071,2003-05-01,611300,"Colleges, Universities, and Professional Schools",1230
29-1111,2003-05-01,611300,"Colleges, Universities, and Professional Schools",27410
21-1021,2003-05-01,611400,Business Schools and Computer and Management Training,230
29-1111,2003-05-01,611400,Business Schools and Computer and Management Training,90
21-1021,2003-05-01,611500,Technical and Trade Schools,30
29-1111,2003-05-01,611500,Technical and Trade Schools,90
21-1021,2003-05-01,611600,Other Schools and Instruction,260
21-1022,2003-05-01,611600,Other Schools and Instruction,50
29-1111,2003-05-01,611600,Other Schools and Instruction,260
21-1021,2003-05-01,611700,Educational Support Services,280
21-1023,2003-05-01,611700,Educational Support Services,80
29-1111,2003-05-01,611700,Educational Support Services,120
21-1021,2003-05-01,621100,Offices of Physicians,1150
21-1022,2003-05-01,621100,Offices of Physicians,3250
21-1023,2003-05-01,621100,Offices of Physicians,1860
29-1051,2003-05-01,621100,Offices of Physicians,4020
29-1061,2003-05-01,621100,Offices of Physicians,19500
29-1062,2003-05-01,621100,Offices of Physicians,73260
29-1063,2003-05-01,621100,Offices of Physicians,37440
29-1064,2003-05-01,621100,Offices of Physicians,16060
29-1065,2003-05-01,621100,Offices of Physicians,20450
29-1066,2003-05-01,621100,Offices of Physicians,4710
29-1067,2003-05-01,621100,Offices of Physicians,42790
29-1071,2003-05-01,621100,Offices of Physicians,31780
29-1111,2003-05-01,621100,Offices of Physicians,194230
29-1061,2003-05-01,621200,Offices of Dentists,0
29-1062,2003-05-01,621200,Offices of Dentists,70
29-1067,2003-05-01,621200,Offices of Dentists,0
29-1071,2003-05-01,621200,Offices of Dentists,620
29-1111,2003-05-01,621200,Offices of Dentists,1560
21-1021,2003-05-01,621300,Offices of Other Health Practitioners,1300
21-1022,2003-05-01,621300,Offices of Other Health Practitioners,1510
21-1023,2003-05-01,621300,Offices of Other Health Practitioners,2990
29-1051,2003-05-01,621300,Offices of Other Health Practitioners,100
29-1061,2003-05-01,621300,Offices of Other Health Practitioners,230
29-1062,2003-05-01,621300,Offices of Other Health Practitioners,650
29-1063,2003-05-01,621300,Offices of Other Health Practitioners,210
29-1065,2003-05-01,621300,Offices of Other Health Practitioners,100
29-1066,2003-05-01,621300,Offices of Other Health Practitioners,850
29-1067,2003-05-01,621300,Offices of Other Health Practitioners,610
29-1071,2003-05-01,621300,Offices of Other Health Practitioners,1330
29-1111,2003-05-01,621300,Offices of Other Health Practitioners,10550
21-1021,2003-05-01,621400,Outpatient Care Centers,5120
21-1022,2003-05-01,621400,Outpatient Care Centers,6120
21-1023,2003-05-01,621400,Outpatient Care Centers,16490
29-1051,2003-05-01,621400,Outpatient Care Centers,1750
29-1061,2003-05-01,621400,Outpatient Care Centers,0
29-1062,2003-05-01,621400,Outpatient Care Centers,4770
29-1063,2003-05-01,621400,Outpatient Care Centers,2160
29-1064,2003-05-01,621400,Outpatient Care Centers,470
29-1065,2003-05-01,621400,Outpatient Care Centers,760
29-1066,2003-05-01,621400,Outpatient Care Centers,2670
29-1067,2003-05-01,621400,Outpatient Care Centers,770
29-1071,2003-05-01,621400,Outpatient Care Centers,3060
29-1111,2003-05-01,621400,Outpatient Care Centers,54780
21-1022,2003-05-01,621500,Medical and Diagnostic Laboratories,0
29-1062,2003-05-01,621500,Medical and Diagnostic Laboratories,220
29-1063,2003-05-01,621500,Medical and Diagnostic Laboratories,150
29-1067,2003-05-01,621500,Medical and Diagnostic Laboratories,0
29-1071,2003-05-01,621500,Medical and Diagnostic Laboratories,280
29-1111,2003-05-01,621500,Medical and Diagnostic Laboratories,1500
21-1021,2003-05-01,621600,Home Health Care Services,1100
21-1022,2003-05-01,621600,Home Health Care Services,7440
21-1023,2003-05-01,621600,Home Health Care Services,370
29-1051,2003-05-01,621600,Home Health Care Services,1950
29-1062,2003-05-01,621600,Home Health Care Services,450
29-1063,2003-05-01,621600,Home Health Care Services,130
29-1071,2003-05-01,621600,Home Health Care Services,180
29-1111,2003-05-01,621600,Home Health Care Services,114430
21-1022,2003-05-01,621900,Other Ambulatory Health Care Services,270
21-1023,2003-05-01,621900,Other Ambulatory Health Care Services,180
29-1051,2003-05-01,621900,Other Ambulatory Health Care Services,40
29-1061,2003-05-01,621900,Other Ambulatory Health Care Services,0
29-1062,2003-05-01,621900,Other Ambulatory Health Care Services,340
29-1063,2003-05-01,621900,Other Ambulatory Health Care Services,110
29-1067,2003-05-01,621900,Other Ambulatory Health Care Services,50
29-1071,2003-05-01,621900,Other Ambulatory Health Care Services,130
29-1111,2003-05-01,621900,Other Ambulatory Health Care Services,8160
21-1021,2003-05-01,622100,General Medical and Surgical Hospitals,3650
21-1022,2003-05-01,622100,General Medical and Surgical Hospitals,29780
21-1023,2003-05-01,622100,General Medical and Surgical Hospitals,7170
29-1051,2003-05-01,622100,General Medical and Surgical Hospitals,48510
29-1061,2003-05-01,622100,General Medical and Surgical Hospitals,2670
29-1062,2003-05-01,622100,General Medical and Surgical Hospitals,17250
29-1063,2003-05-01,622100,General Medical and Surgical Hospitals,8070
29-1064,2003-05-01,622100,General Medical and Surgical Hospitals,1970
29-1065,2003-05-01,622100,General Medical and Surgical Hospitals,3870
29-1066,2003-05-01,622100,General Medical and Surgical Hospitals,3160
29-1067,2003-05-01,622100,General Medical and Surgical Hospitals,3360
29-1071,2003-05-01,622100,General Medical and Surgical Hospitals,15770
29-1111,2003-05-01,622100,General Medical and Surgical Hospitals,1295870
21-1021,2003-05-01,622200,Psychiatric and Substance Abuse Hospitals,1900
21-1022,2003-05-01,622200,Psychiatric and Substance Abuse Hospitals,2140
21-1023,2003-05-01,622200,Psychiatric and Substance Abuse Hospitals,8770
29-1051,2003-05-01,622200,Psychiatric and Substance Abuse Hospitals,1120
29-1062,2003-05-01,622200,Psychiatric and Substance Abuse Hospitals,1020
29-1066,2003-05-01,622200,Psychiatric and Substance Abuse Hospitals,2990
29-1071,2003-05-01,622200,Psychiatric and Substance Abuse Hospitals,180
29-1111,2003-05-01,622200,Psychiatric and Substance Abuse Hospitals,30930
21-1021,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,500
21-1022,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,1680
21-1023,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,1310
29-1051,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,1450
29-1061,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,0
29-1062,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,150
29-1063,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,0
29-1066,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,170
29-1067,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,0
29-1071,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,230
29-1111,2003-05-01,622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,37300
21-1021,2003-05-01,623100,Nursing Care Facilities,420
21-1022,2003-05-01,623100,Nursing Care Facilities,10040
21-1023,2003-05-01,623100,Nursing Care Facilities,380
29-1051,2003-05-01,623100,Nursing Care Facilities,470
29-1062,2003-05-01,623100,Nursing Care Facilities,160
29-1063,2003-05-01,623100,Nursing Care Facilities,70
29-1066,2003-05-01,623100,Nursing Care Facilities,60
29-1071,2003-05-01,623100,Nursing Care Facilities,210
29-1111,2003-05-01,623100,Nursing Care Facilities,121000
21-1021,2003-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",6160
21-1022,2003-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",1670
21-1023,2003-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",7270
29-1051,2003-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",40
29-1062,2003-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",90
29-1065,2003-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",80
29-1066,2003-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",510
29-1071,2003-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",50
29-1111,2003-05-01,623200,"Residential Mental Retardation, Mental Health and Substance Abuse Facilities",10070
21-1021,2003-05-01,623300,Community Care Facilities for the Elderly,550
21-1022,2003-05-01,623300,Community Care Facilities for the Elderly,2130
21-1023,2003-05-01,623300,Community Care Facilities for the Elderly,280
29-1051,2003-05-01,623300,Community Care Facilities for the Elderly,150
29-1066,2003-05-01,623300,Community Care Facilities for the Elderly,40
29-1111,2003-05-01,623300,Community Care Facilities for the Elderly,22010
21-1021,2003-05-01,623900,Other Residential Care Facilities,10750
21-1022,2003-05-01,623900,Other Residential Care Facilities,610
21-1023,2003-05-01,623900,Other Residential Care Facilities,2040
29-1066,2003-05-01,623900,Other Residential Care Facilities,190
29-1111,2003-05-01,623900,Other Residential Care Facilities,2130
21-1021,2003-05-01,624100,Individual and Family Services,45090
21-1022,2003-05-01,624100,Individual and Family Services,9140
21-1023,2003-05-01,624100,Individual and Family Services,14620
29-1062,2003-05-01,624100,Individual and Family Services,90
29-1066,2003-05-01,624100,Individual and Family Services,650
29-1071,2003-05-01,624100,Individual and Family Services,80
29-1111,2003-05-01,624100,Individual and Family Services,10160
21-1021,2003-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",6260
21-1022,2003-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",960
21-1023,2003-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",2250
29-1111,2003-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",610
21-1021,2003-05-01,624300,Vocational Rehabilitation Services,2350
21-1022,2003-05-01,624300,Vocational Rehabilitation Services,700
21-1023,2003-05-01,624300,Vocational Rehabilitation Services,1180
29-1066,2003-05-01,624300,Vocational Rehabilitation Services,80
29-1111,2003-05-01,624300,Vocational Rehabilitation Services,2120
21-1021,2003-05-01,624400,Child Day Care Services,7310
21-1022,2003-05-01,624400,Child Day Care Services,180
21-1023,2003-05-01,624400,Child Day Care Services,260
29-1111,2003-05-01,624400,Child Day Care Services,890
29-1111,2003-05-01,711200,Spectator Sports,80
29-1111,2003-05-01,713100,Amusement Parks and Arcades,90
29-1111,2003-05-01,713900,Other Amusement and Recreation Industries,40
29-1111,2003-05-01,721100,Traveler Accommodation,70
29-1111,2003-05-01,721200,RV (Recreational Vehicle) Parks and Recreational Camps,40
29-1111,2003-05-01,721300,Rooming and Boarding Houses,40
29-1111,2003-05-01,812100,Personal Care Services,0
21-1022,2003-05-01,812200,Death Care Services,40
29-1111,2003-05-01,812900,Other Personal Services,130
21-1021,2003-05-01,813100,Religious Organizations,550
